"Plot Title: 11-25MAR19_20449374_Conductivity"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
1101,03/18/19 10:41:30 PM,33041.7,28237.5,8.96,40471.7,25.8568,,,,
1102,03/18/19 10:51:30 PM,33041.7,28234.7,8.96,40467.8,25.8540,,,,
1103,03/18/19 11:01:30 PM,33041.7,28212.4,8.96,40436.1,25.8315,,,,
1104,03/18/19 11:11:30 PM,33041.7,28254.2,8.96,40495.5,25.8736,,,,
1105,03/18/19 11:21:30 PM,33041.7,28215.1,8.95,40450.1,25.8414,,,,
1106,03/18/19 11:31:30 PM,33041.7,28220.7,8.96,40447.9,25.8398,,,,
1107,03/18/19 11:41:30 PM,33041.7,28212.4,8.97,40425.9,25.8242,,,,
1108,03/18/19 11:51:30 PM,33041.7,28229.1,8.97,40449.6,25.8411,,,,
1109,03/19/19 12:01:30 AM,33041.7,28184.5,8.98,40376.0,25.7889,,,,
1110,03/19/19 12:11:30 AM,33041.7,28206.8,8.98,40407.7,25.8113,,,,
1111,03/19/19 12:21:30 AM,33041.7,28206.8,8.98,40407.7,25.8113,,,,
1112,03/19/19 12:31:30 AM,33041.7,28206.8,8.97,40417.9,25.8186,,,,
1113,03/19/19 12:41:30 AM,33041.7,28176.2,8.96,40384.6,25.7950,,,,
1114,03/19/19 12:51:30 AM,33041.7,28190.1,8.95,40414.6,25.8162,,,,
1115,03/19/19 01:01:30 AM,33041.7,28192.9,8.93,40439.0,25.8335,,,,
1116,03/19/19 01:11:30 AM,33041.7,28190.1,8.90,40465.7,25.8525,,,,
1117,03/19/19 01:21:30 AM,33041.7,28198.4,8.89,40487.7,25.8681,,,,
1118,03/19/19 01:31:30 AM,33041.7,28223.5,8.87,40543.9,25.9080,,,,
1119,03/19/19 01:41:30 AM,33041.7,28206.8,8.86,40530.4,25.8984,,,,
1120,03/19/19 01:51:30 AM,33041.7,28201.2,8.83,40553.2,25.9146,,,,
1121,03/19/19 02:01:30 AM,33041.7,28254.2,8.82,40639.0,25.9755,,,,
1122,03/19/19 02:11:30 AM,33041.7,28215.1,8.80,40603.8,25.9505,,,,
1123,03/19/19 02:21:30 AM,33041.7,28192.9,8.78,40592.7,25.9426,,,,
1124,03/19/19 02:31:30 AM,33041.7,28192.9,8.76,40613.2,25.9572,,,,
1125,03/19/19 02:41:30 AM,33041.7,28201.2,8.74,40645.7,25.9803,,,,
1126,03/19/19 02:51:30 AM,33041.7,28201.2,8.74,40645.7,25.9803,,,,
1127,03/19/19 03:01:30 AM,33041.7,28192.9,8.73,40644.1,25.9792,,,,
1128,03/19/19 03:11:30 AM,33041.7,28223.5,8.72,40698.1,26.0175,,,,
1129,03/19/19 03:21:30 AM,33041.7,28204.0,8.71,40680.6,26.0051,,,,
1130,03/19/19 03:31:30 AM,33041.7,28195.6,8.71,40668.6,25.9965,,,,
1131,03/19/19 03:41:30 AM,33041.7,28170.6,8.71,40632.8,25.9712,,,,
1132,03/19/19 03:51:30 AM,33041.7,28209.6,8.71,40688.6,26.0108,,,,
1133,03/19/19 04:01:30 AM,33041.7,28178.9,8.70,40655.0,25.9869,,,,
1134,03/19/19 04:11:30 AM,33041.7,28173.4,8.68,40667.7,25.9960,,,,
1135,03/19/19 04:21:30 AM,33041.7,28201.2,8.70,40686.9,26.0096,,,,
1136,03/19/19 04:31:30 AM,33041.7,28170.6,8.68,40663.7,25.9931,,,,
1137,03/19/19 04:41:30 AM,33041.7,28148.4,8.68,40632.0,25.9706,,,,
1138,03/19/19 04:51:30 AM,33041.7,28195.6,8.68,40699.5,26.0185,,,,
1139,03/19/19 05:01:30 AM,33041.7,28187.3,8.67,40697.9,26.0174,,,,
1140,03/19/19 05:11:30 AM,33041.7,28165.0,8.67,40666.0,25.9947,,,,
1141,03/19/19 05:21:30 AM,33041.7,28187.3,8.66,40708.3,26.0247,,,,
1142,03/19/19 05:31:30 AM,33041.7,28181.7,8.66,40700.3,26.0191,,,,
1143,03/19/19 05:41:30 AM,33041.7,28181.7,8.66,40700.3,26.0191,,,,
1144,03/19/19 05:51:30 AM,33041.7,28173.4,8.66,40688.4,26.0106,,,,
1145,03/19/19 06:01:30 AM,33041.7,28178.9,8.66,40696.2,26.0162,,,,
1146,03/19/19 06:11:30 AM,33041.7,28204.0,8.66,40732.2,26.0417,,,,
1147,03/19/19 06:21:30 AM,33041.7,28178.9,8.66,40696.2,26.0162,,,,
1148,03/19/19 06:31:30 AM,33041.7,28201.2,8.66,40728.2,26.0389,,,,
1149,03/19/19 06:41:30 AM,33041.7,28201.2,8.67,40717.8,26.0315,,,,
1150,03/19/19 06:51:30 AM,33041.7,28209.6,8.66,40740.2,26.0474,,,,
1151,03/19/19 07:01:30 AM,33041.7,28187.3,8.66,40708.3,26.0247,,,,
1152,03/19/19 07:11:30 AM,33041.7,28209.6,8.67,40729.9,26.0401,,,,
1153,03/19/19 07:21:30 AM,33041.7,28195.6,8.67,40709.8,26.0258,,,,
1154,03/19/19 07:31:30 AM,33041.7,28226.3,8.66,40764.1,26.0644,,,,
1155,03/19/19 07:41:30 AM,33041.7,28192.9,8.66,40716.3,26.0304,,,,
1156,03/19/19 07:51:30 AM,33041.7,28226.3,8.66,40764.1,26.0644,,,,
1157,03/19/19 08:01:30 AM,33041.7,28192.9,8.66,40716.3,26.0304,,,,
1158,03/19/19 08:11:30 AM,33041.7,28215.1,8.67,40737.7,26.0457,,,,
1159,03/19/19 08:21:30 AM,33041.7,28209.6,8.67,40729.9,26.0401,,,,
1160,03/19/19 08:31:30 AM,33041.7,28215.1,8.68,40727.4,26.0383,,,,
1161,03/19/19 08:41:30 AM,33041.7,28209.6,8.71,40688.6,26.0108,,,,
1162,03/19/19 08:51:30 AM,33041.7,28259.8,8.71,40760.3,26.0617,,,,
1163,03/19/19 09:01:30 AM,33041.7,28254.2,8.72,40742.0,26.0487,,,,
1164,03/19/19 09:11:30 AM,33041.7,28245.8,8.73,40719.7,26.0329,,,,
1165,03/19/19 09:21:30 AM,33041.7,28237.5,8.75,40687.2,26.0098,,,,
1166,03/19/19 09:31:30 AM,33041.7,28237.5,8.76,40676.9,26.0025,,,,
1167,03/19/19 09:41:30 AM,33041.7,28251.4,8.78,40676.2,26.0019,,,,
1168,03/19/19 09:51:30 AM,33041.7,28268.2,8.79,40689.8,26.0116,,,,
1169,03/19/19 10:01:30 AM,33041.7,28268.2,8.80,40679.5,26.0043,,,,
1170,03/19/19 10:11:30 AM,33041.7,28273.8,8.81,40677.2,26.0027,,,,
1171,03/19/19 10:21:30 AM,33041.7,28296.2,8.82,40698.9,26.0181,,,,
1172,03/19/19 10:31:30 AM,33041.7,28273.8,8.84,40646.4,25.9808,,,,
1173,03/19/19 10:41:30 AM,33041.7,28282.2,8.86,40637.8,25.9747,,,,
1174,03/19/19 10:51:30 AM,33041.7,28287.8,8.88,40625.2,25.9658,,,,
1175,03/19/19 11:01:30 AM,33041.7,28304.6,8.89,40638.9,25.9754,,,,
1176,03/19/19 11:11:30 AM,33041.7,28296.2,8.91,40606.4,25.9524,,,,
1177,03/19/19 11:21:30 AM,33041.7,28355.1,8.94,40659.3,25.9900,,,,
1178,03/19/19 11:31:30 AM,33041.7,28349.5,8.95,40641.1,25.9771,,,,
1179,03/19/19 11:41:30 AM,33041.7,28332.6,8.97,40596.6,25.9454,,,,
1180,03/19/19 11:51:30 AM,33041.7,28346.7,8.98,40606.4,25.9524,,,,
1181,03/19/19 12:01:30 PM,33041.7,28310.2,9.01,40523.9,25.8938,,,,
1182,03/19/19 12:11:30 PM,33041.7,28324.2,9.01,40543.7,25.9079,,,,
1183,03/19/19 12:21:30 PM,33041.7,28346.7,9.02,40565.4,25.9233,,,,
1184,03/19/19 12:31:30 PM,33041.7,28369.2,9.04,40576.9,25.9314,,,,
1185,03/19/19 12:41:30 PM,33041.7,28338.2,9.05,40522.7,25.8930,,,,
1186,03/19/19 12:51:30 PM,33041.7,28324.2,9.06,40492.7,25.8716,,,,
1187,03/19/19 01:01:30 PM,33041.7,28329.8,9.06,40500.6,25.8773,,,,
1188,03/19/19 01:11:30 PM,33041.7,28315.8,9.09,40450.2,25.8415,,,,
1189,03/19/19 01:21:30 PM,33041.7,28324.2,9.10,40451.9,25.8427,,,,
1190,03/19/19 01:31:30 PM,33041.7,28315.8,9.12,40419.6,25.8198,,,,
1191,03/19/19 01:41:30 PM,33041.7,28324.2,9.13,40421.3,25.8210,,,,
1192,03/19/19 01:51:30 PM,33041.7,28321.4,9.14,40407.2,25.8110,,,,
1193,03/19/19 02:01:30 PM,33041.7,28346.7,9.15,40432.8,25.8292,,,,
1194,03/19/19 02:11:30 PM,33041.7,28346.7,9.17,40412.5,25.8147,,,,
1195,03/19/19 02:21:30 PM,33041.7,28369.2,9.18,40434.1,25.8301,,,,
1196,03/19/19 02:31:30 PM,33041.7,28360.7,9.17,40432.3,25.8288,,,,
1197,03/19/19 02:41:30 PM,33041.7,28366.3,9.18,40430.0,25.8272,,,,
1198,03/19/19 02:51:30 PM,33041.7,28366.3,9.19,40419.8,25.8199,,,,
1199,03/19/19 03:01:30 PM,33041.7,28352.3,9.19,40400.0,25.8059,,,,
1200,03/19/19 03:11:30 PM,33041.7,28357.9,9.18,40418.1,25.8187,,,,
1201,03/19/19 03:21:30 PM,33041.7,28380.4,9.18,40449.9,25.8413,,,,
1202,03/19/19 03:31:30 PM,33041.7,28391.7,9.19,40455.7,25.8454,,,,
1203,03/19/19 03:41:30 PM,33041.7,28397.3,9.18,40473.8,25.8583,,,,
1204,03/19/19 03:51:30 PM,33041.7,28380.4,9.18,40449.9,25.8413,,,,
1205,03/19/19 04:01:30 PM,33041.7,28405.8,9.18,40485.8,25.8668,,,,
1206,03/19/19 04:11:30 PM,33041.7,28411.4,9.19,40483.5,25.8652,,,,
1207,03/19/19 04:21:30 PM,33041.7,28411.4,9.18,40493.7,25.8724,,,,
1208,03/19/19 04:31:30 PM,33041.7,28380.4,9.18,40449.9,25.8413,,,,
1209,03/19/19 04:41:30 PM,33041.7,28388.9,9.18,40461.9,25.8498,,,,
1210,03/19/19 04:51:30 PM,33041.7,28397.3,9.17,40484.0,25.8655,,,,
1211,03/19/19 05:01:30 PM,33041.7,28397.3,9.15,40504.4,25.8799,,,,
1212,03/19/19 05:11:30 PM,33041.7,28405.8,9.14,40526.6,25.8957,,,,
1213,03/19/19 05:21:30 PM,33041.7,28397.3,9.14,40514.6,25.8872,,,,
1214,03/19/19 05:31:30 PM,33041.7,28397.3,9.13,40524.8,25.8944,,,,
1215,03/19/19 05:41:30 PM,33041.7,28419.9,9.13,40556.7,25.9171,,,,
1216,03/19/19 05:51:30 PM,33041.7,28388.9,9.12,40523.1,25.8932,,,,
1217,03/19/19 06:01:30 PM,33041.7,28405.8,9.12,40547.0,25.9102,,,,
1218,03/19/19 06:11:30 PM,33041.7,28411.4,9.12,40554.9,25.9158,,,,
1219,03/19/19 06:21:30 PM,33041.7,28450.9,9.12,40610.8,25.9555,,,,
1220,03/19/19 06:31:30 PM,33041.7,28428.3,9.13,40568.6,25.9256,,,,
1221,03/19/19 06:41:30 PM,33041.7,28411.4,9.12,40554.9,25.9158,,,,
1222,03/19/19 06:51:30 PM,33041.7,28428.3,9.12,40578.8,25.9328,,,,
1223,03/19/19 07:01:30 PM,33041.7,28411.4,9.12,40554.9,25.9158,,,,
1224,03/19/19 07:11:30 PM,33041.7,28414.2,9.11,40569.1,25.9259,,,,
1225,03/19/19 07:21:30 PM,33041.7,28397.3,9.10,40555.4,25.9162,,,,
1226,03/19/19 07:31:30 PM,33041.7,28397.3,9.09,40565.6,25.9234,,,,
1227,03/19/19 07:41:30 PM,33041.7,28380.4,9.07,40562.1,25.9209,,,,
1228,03/19/19 07:51:30 PM,33041.7,28383.2,9.06,40576.3,25.9310,,,,
1229,03/19/19 08:01:30 PM,33041.7,28391.7,9.05,40598.6,25.9468,,,,
1230,03/19/19 08:11:30 PM,33041.7,28414.2,9.05,40630.5,25.9695,,,,
1231,03/19/19 08:21:30 PM,33041.7,28374.8,9.04,40584.8,25.9371,,,,
1232,03/19/19 08:31:30 PM,33041.7,28397.3,9.05,40606.5,25.9525,,,,
1233,03/19/19 08:41:30 PM,33041.7,28391.7,9.05,40598.6,25.9468,,,,
1234,03/19/19 08:51:30 PM,33041.7,28386.0,9.05,40590.5,25.9411,,,,
1235,03/19/19 09:01:30 PM,33041.7,28419.9,9.05,40638.5,25.9752,,,,
1236,03/19/19 09:11:30 PM,33041.7,28369.2,9.06,40556.4,25.9169,,,,
1237,03/19/19 09:21:30 PM,33041.7,28369.2,9.06,40556.4,25.9169,,,,
1238,03/19/19 09:31:30 PM,33041.7,28374.8,9.07,40554.2,25.9153,,,,
1239,03/19/19 09:41:30 PM,33041.7,28360.7,9.07,40534.2,25.9011,,,,
1240,03/19/19 09:51:30 PM,33041.7,28374.8,9.07,40554.2,25.9153,,,,
1241,03/19/19 10:01:30 PM,33041.7,28338.2,9.07,40502.3,25.8785,,,,
1242,03/19/19 10:11:30 PM,33041.7,28360.7,9.07,40534.2,25.9011,,,,
1243,03/19/19 10:21:30 PM,33041.7,28341.0,9.07,40506.3,25.8813,,,,
1244,03/19/19 10:31:30 PM,33041.7,28315.8,9.06,40480.8,25.8632,,,,
1245,03/19/19 10:41:30 PM,33041.7,28324.2,9.06,40492.7,25.8716,,,,
1246,03/19/19 10:51:30 PM,33041.7,28315.8,9.05,40491.0,25.8704,,,,
1247,03/19/19 11:01:30 PM,33041.7,28315.8,9.05,40491.0,25.8704,,,,
1248,03/19/19 11:11:30 PM,33041.7,28299.0,9.05,40467.1,25.8535,,,,
1249,03/19/19 11:21:30 PM,33041.7,28324.2,9.05,40502.9,25.8789,,,,
1250,03/19/19 11:31:30 PM,33041.7,28307.4,9.05,40479.1,25.8620,,,,
1251,03/19/19 11:41:30 PM,33041.7,28301.8,9.05,40471.1,25.8563,,,,
1252,03/19/19 11:51:30 PM,33041.7,28299.0,9.05,40467.1,25.8535,,,,
1253,03/20/19 12:01:30 AM,33041.7,28265.4,9.05,40419.5,25.8197,,,,
1254,03/20/19 12:11:30 AM,33041.7,28265.4,9.04,40429.7,25.8270,,,,
1255,03/20/19 12:21:30 AM,33041.7,28287.8,9.04,40461.5,25.8495,,,,
1256,03/20/19 12:31:30 AM,33041.7,28257.0,9.04,40417.8,25.8185,,,,
1257,03/20/19 12:41:30 AM,33041.7,28243.0,9.03,40408.1,25.8116,,,,
1258,03/20/19 12:51:30 AM,33041.7,28265.4,9.03,40439.9,25.8342,,,,
1259,03/20/19 01:01:30 AM,33041.7,28248.6,9.02,40426.3,25.8245,,,,
1260,03/20/19 01:11:30 AM,33041.7,28248.6,9.02,40426.3,25.8245,,,,
1261,03/20/19 01:21:30 AM,33041.7,28265.4,9.01,40460.3,25.8487,,,,
1262,03/20/19 01:31:30 AM,33041.7,28257.0,9.01,40448.4,25.8402,,,,
1263,03/20/19 01:41:30 AM,33041.7,28257.0,8.99,40468.8,25.8547,,,,
1264,03/20/19 01:51:30 AM,33041.7,28248.6,8.98,40467.1,25.8535,,,,
1265,03/20/19 02:01:30 AM,33041.7,28257.0,8.96,40499.4,25.8765,,,,
1266,03/20/19 02:11:30 AM,33041.7,28257.0,8.95,40509.7,25.8837,,,,
1267,03/20/19 02:21:30 AM,33041.7,28251.4,8.94,40511.9,25.8853,,,,
1268,03/20/19 02:31:30 AM,33041.7,28234.7,8.93,40498.4,25.8757,,,,
1269,03/20/19 02:41:30 AM,33041.7,28243.0,8.91,40530.7,25.8986,,,,
1270,03/20/19 02:51:30 AM,33041.7,28212.4,8.90,40497.4,25.8750,,,,
1271,03/20/19 03:01:30 AM,33041.7,28243.0,8.89,40551.2,25.9132,,,,
1272,03/20/19 03:11:30 AM,33041.7,28257.0,8.87,40591.6,25.9419,,,,
1273,03/20/19 03:21:30 AM,33041.7,28243.0,8.86,40581.9,25.9350,,,,
1274,03/20/19 03:31:30 AM,33041.7,28251.4,8.84,40614.4,25.9581,,,,
1275,03/20/19 03:41:30 AM,33041.7,28237.5,8.83,40604.9,25.9513,,,,
1276,03/20/19 03:51:30 AM,33041.7,28251.4,8.82,40635.0,25.9727,,,,
1277,03/20/19 04:01:30 AM,33041.7,28223.5,8.81,40605.5,25.9517,,,,
1278,03/20/19 04:11:30 AM,33041.7,28220.7,8.81,40601.5,25.9489,,,,
1279,03/20/19 04:21:30 AM,33041.7,28254.2,8.80,40659.6,25.9901,,,,
1280,03/20/19 04:31:30 AM,33041.7,28237.5,8.79,40646.0,25.9805,,,,
1281,03/20/19 04:41:30 AM,33041.7,28215.1,8.79,40614.1,25.9578,,,,
1282,03/20/19 04:51:30 AM,33041.7,28206.8,8.79,40602.2,25.9494,,,,
1283,03/20/19 05:01:30 AM,33041.7,28229.1,8.78,40644.3,25.9793,,,,
1284,03/20/19 05:11:30 AM,33041.7,28223.5,8.76,40656.9,25.9883,,,,
1285,03/20/19 05:21:30 AM,33041.7,28215.1,8.76,40644.9,25.9797,,,,
1286,03/20/19 05:31:30 AM,33041.7,28223.5,8.75,40667.2,25.9956,,,,
1287,03/20/19 05:41:30 AM,33041.7,28206.8,8.74,40653.7,25.9860,,,,
1288,03/20/19 05:51:30 AM,33041.7,28215.1,8.74,40665.5,25.9944,,,,
1289,03/20/19 06:01:30 AM,33041.7,28187.3,8.73,40636.1,25.9735,,,,
1290,03/20/19 06:11:30 AM,33041.7,28206.8,8.73,40664.0,25.9933,,,,
1291,03/20/19 06:21:30 AM,33041.7,28223.5,8.72,40698.1,26.0175,,,,
1292,03/20/19 06:31:30 AM,33041.7,28201.2,8.72,40666.3,25.9949,,,,
1293,03/20/19 06:41:30 AM,33041.7,28201.2,8.72,40666.3,25.9949,,,,
1294,03/20/19 06:51:30 AM,33041.7,28201.2,8.71,40676.6,26.0022,,,,
1295,03/20/19 07:01:30 AM,33041.7,28209.6,8.71,40688.6,26.0108,,,,
1296,03/20/19 07:11:30 AM,33041.7,28215.1,8.71,40696.4,26.0163,,,,
1297,03/20/19 07:21:30 AM,33041.7,28215.1,8.70,40706.8,26.0237,,,,
1298,03/20/19 07:31:30 AM,33041.7,28215.1,8.68,40727.4,26.0383,,,,
1299,03/20/19 07:41:30 AM,33041.7,28201.2,8.71,40676.6,26.0022,,,,
1300,03/20/19 07:51:30 AM,33041.7,28187.3,8.68,40687.6,26.0101,,,,
1301,03/20/19 08:01:30 AM,33041.7,28215.1,8.70,40706.8,26.0237,,,,
1302,03/20/19 08:11:30 AM,33041.7,28223.5,8.70,40718.8,26.0322,,,,
1303,03/20/19 08:21:30 AM,33041.7,28215.1,8.72,40686.1,26.0090,,,,
1304,03/20/19 08:31:30 AM,33041.7,28206.8,8.72,40674.3,26.0006,,,,
1305,03/20/19 08:41:30 AM,33041.7,28254.2,8.74,40721.4,26.0341,,,,
1306,03/20/19 08:51:30 AM,33041.7,28268.2,8.74,40741.4,26.0483,,,,
1307,03/20/19 09:01:30 AM,33041.7,28251.4,8.75,40707.1,26.0239,,,,
1308,03/20/19 09:11:30 AM,33041.7,28268.2,8.76,40720.7,26.0336,,,,
1309,03/20/19 09:21:30 AM,33041.7,28251.4,8.78,40676.2,26.0019,,,,
1310,03/20/19 09:31:30 AM,33041.7,28251.4,8.78,40676.2,26.0019,,,,
1311,03/20/19 09:41:30 AM,33041.7,28265.4,8.79,40685.8,26.0088,,,,
1312,03/20/19 09:51:30 AM,33041.7,28265.4,8.80,40675.5,26.0015,,,,
1313,03/20/19 10:01:30 AM,33041.7,28273.8,8.81,40677.2,26.0027,,,,
1314,03/20/19 10:11:30 AM,33041.7,28296.2,8.82,40698.9,26.0181,,,,
1315,03/20/19 10:21:30 AM,33041.7,28279.4,8.84,40654.3,25.9864,,,,
1316,03/20/19 10:31:30 AM,33041.7,28293.4,8.87,40643.5,25.9787,,,,
1317,03/20/19 10:41:30 AM,33041.7,28273.8,8.91,40574.5,25.9297,,,,
1318,03/20/19 10:51:30 AM,33041.7,28271.0,8.95,40529.6,25.8978,,,,
1319,03/20/19 11:01:30 AM,33041.7,28301.8,8.98,40542.6,25.9071,,,,
1320,03/20/19 11:11:30 AM,33041.7,28279.4,9.02,40470.0,25.8555,,,,
1321,03/20/19 11:21:30 AM,33041.7,28332.6,9.05,40514.8,25.8873,,,,
1322,03/20/19 11:31:30 AM,33041.7,28338.2,9.07,40502.3,25.8785,,,,
1323,03/20/19 11:41:30 AM,33041.7,28332.6,9.11,40453.6,25.8439,,,,
1324,03/20/19 11:51:30 AM,33041.7,28352.3,9.13,40461.1,25.8492,,,,
1325,03/20/19 12:01:30 PM,33041.7,28374.8,9.15,40472.5,25.8574,,,,
1326,03/20/19 12:11:30 PM,33041.7,28360.7,9.18,40422.1,25.8215,,,,
1327,03/20/19 12:21:30 PM,33041.7,28397.3,9.19,40463.6,25.8510,,,,
1328,03/20/19 12:31:30 PM,33041.7,28366.3,9.21,40399.5,25.8055,,,,
1329,03/20/19 12:41:30 PM,33041.7,28402.9,9.23,40430.9,25.8278,,,,
1330,03/20/19 12:51:30 PM,33041.7,28402.9,9.25,40410.5,25.8134,,,,
1331,03/20/19 01:01:30 PM,33041.7,28425.5,9.26,40432.3,25.8288,,,,
1332,03/20/19 01:11:30 PM,33041.7,28394.5,9.28,40368.3,25.7834,,,,
1333,03/20/19 01:21:30 PM,33041.7,28417.0,9.29,40389.8,25.7987,,,,
1334,03/20/19 01:31:30 PM,33041.7,28417.0,9.30,40379.7,25.7915,,,,
1335,03/20/19 01:41:30 PM,33041.7,28394.5,9.30,40348.0,25.7690,,,,
1336,03/20/19 01:51:30 PM,33041.7,28402.9,9.33,40329.4,25.7558,,,,
1337,03/20/19 02:01:30 PM,33041.7,28417.0,9.35,40329.1,25.7555,,,,
1338,03/20/19 02:11:30 PM,33041.7,28408.6,9.36,40307.1,25.7400,,,,
1339,03/20/19 02:21:30 PM,33041.7,28417.0,9.37,40308.8,25.7412,,,,
1340,03/20/19 02:31:30 PM,33041.7,28414.2,9.38,40294.8,25.7312,,,,
1341,03/20/19 02:41:30 PM,33041.7,28425.5,9.38,40310.7,25.7425,,,,
1342,03/20/19 02:51:30 PM,33041.7,28422.7,9.40,40286.5,25.7254,,,,
1343,03/20/19 03:01:30 PM,33041.7,28425.5,9.40,40290.5,25.7282,,,,
1344,03/20/19 03:11:30 PM,33041.7,28408.6,9.38,40286.9,25.7256,,,,
1345,03/20/19 03:21:30 PM,33041.7,28439.6,9.40,40310.3,25.7422,,,,
1346,03/20/19 03:31:30 PM,33041.7,28436.8,9.40,40306.4,25.7394,,,,
1347,03/20/19 03:41:30 PM,33041.7,28448.1,9.40,40322.2,25.7507,,,,
1348,03/20/19 03:51:30 PM,33041.7,28448.1,9.41,40312.1,25.7435,,,,
1349,03/20/19 04:01:30 PM,33041.7,28422.7,9.40,40286.5,25.7254,,,,
1350,03/20/19 04:11:30 PM,33041.7,28448.1,9.38,40342.5,25.7650,,,,
1351,03/20/19 04:21:30 PM,33041.7,28431.2,9.38,40318.7,25.7482,,,,
1352,03/20/19 04:31:30 PM,33041.7,28431.2,9.37,40328.8,25.7554,,,,
1353,03/20/19 04:41:30 PM,33041.7,28439.6,9.38,40330.5,25.7566,,,,
1354,03/20/19 04:51:30 PM,33041.7,28436.8,9.38,40326.6,25.7538,,,,
1355,03/20/19 05:01:30 PM,33041.7,28422.7,9.37,40316.9,25.7469,,,,
1356,03/20/19 05:11:30 PM,33041.7,28431.2,9.37,40328.8,25.7554,,,,
1357,03/20/19 05:21:30 PM,33041.7,28436.8,9.35,40356.9,25.7753,,,,
1358,03/20/19 05:31:30 PM,33041.7,28445.3,9.33,40389.1,25.7982,,,,
1359,03/20/19 05:41:30 PM,33041.7,28431.2,9.32,40379.4,25.7913,,,,
1360,03/20/19 05:51:30 PM,33041.7,28425.5,9.30,40391.7,25.8000,,,,
1361,03/20/19 06:01:30 PM,33041.7,28439.6,9.28,40431.8,25.8285,,,,
1362,03/20/19 06:11:30 PM,33041.7,28434.0,9.27,40434.1,25.8301,,,,
1363,03/20/19 06:21:30 PM,33041.7,28439.6,9.25,40462.3,25.8501,,,,
1364,03/20/19 06:31:30 PM,33041.7,28419.9,9.23,40454.9,25.8448,,,,
1365,03/20/19 06:41:30 PM,33041.7,28425.5,9.21,40483.1,25.8649,,,,
1366,03/20/19 06:51:30 PM,33041.7,28402.9,9.20,40461.4,25.8494,,,,
1367,03/20/19 07:01:30 PM,33041.7,28405.8,9.18,40485.8,25.8668,,,,
1368,03/20/19 07:11:30 PM,33041.7,28394.5,9.15,40500.4,25.8771,,,,
1369,03/20/19 07:21:30 PM,33041.7,28388.9,9.13,40512.9,25.8860,,,,
1370,03/20/19 07:31:30 PM,33041.7,28380.4,9.11,40521.2,25.8919,,,,
1371,03/20/19 07:41:30 PM,33041.7,28383.2,9.10,40535.4,25.9020,,,,
1372,03/20/19 07:51:30 PM,33041.7,28374.8,9.07,40554.2,25.9153,,,,
1373,03/20/19 08:01:30 PM,33041.7,28374.8,9.05,40574.6,25.9298,,,,
1374,03/20/19 08:11:30 PM,33041.7,28355.1,9.04,40556.9,25.9172,,,,
1375,03/20/19 08:21:30 PM,33041.7,28346.7,9.02,40565.4,25.9233,,,,
1376,03/20/19 08:31:30 PM,33041.7,28321.4,9.01,40539.8,25.9051,,,,
1377,03/20/19 08:41:30 PM,33041.7,28329.8,8.98,40582.4,25.9353,,,,
1378,03/20/19 08:51:30 PM,33041.7,28315.8,8.96,40583.0,25.9358,,,,
1379,03/20/19 09:01:30 PM,33041.7,28301.8,8.96,40563.1,25.9216,,,,
1380,03/20/19 09:11:30 PM,33041.7,28338.2,8.94,40635.3,25.9729,,,,
1381,03/20/19 09:21:30 PM,33041.7,28315.8,8.94,40603.5,25.9503,,,,
1382,03/20/19 09:31:30 PM,33041.7,28310.2,8.93,40605.8,25.9519,,,,
1383,03/20/19 09:41:30 PM,33041.7,28301.8,8.91,40614.3,25.9580,,,,
1384,03/20/19 09:51:30 PM,33041.7,28310.2,8.93,40605.8,25.9519,,,,
1385,03/20/19 10:01:30 PM,33041.7,28287.8,8.94,40563.7,25.9221,,,,
1386,03/20/19 10:11:30 PM,33041.7,28293.4,8.95,40561.4,25.9204,,,,
1387,03/20/19 10:21:30 PM,33041.7,28301.8,8.96,40563.1,25.9216,,,,
1388,03/20/19 10:31:30 PM,33041.7,28315.8,8.98,40562.5,25.9212,,,,
1389,03/20/19 10:41:30 PM,33041.7,28338.2,9.02,40553.4,25.9147,,,,
1390,03/20/19 10:51:30 PM,33041.7,28315.8,9.05,40491.0,25.8704,,,,
1391,03/20/19 11:01:30 PM,33041.7,28352.3,9.09,40501.9,25.8782,,,,
1392,03/20/19 11:11:30 PM,33041.7,28352.3,9.12,40471.3,25.8565,,,,
1393,03/20/19 11:21:30 PM,33041.7,28374.8,9.14,40482.7,25.8646,,,,
1394,03/20/19 11:31:30 PM,33041.7,28357.9,9.18,40418.1,25.8187,,,,
1395,03/20/19 11:41:30 PM,33041.7,28352.3,9.20,40389.9,25.7987,,,,
1396,03/20/19 11:51:30 PM,33041.7,28388.9,9.22,40421.3,25.8210,,,,
1397,03/21/19 12:01:30 AM,33041.7,28394.5,9.25,40398.7,25.8049,,,,
1398,03/21/19 12:11:30 AM,33041.7,28434.0,9.26,40444.3,25.8373,,,,
