"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °F (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1920,03/24/19 03:05:49 PM,11.70,48.06,0.00,0.0,,,,
1921,03/24/19 03:15:49 PM,11.67,48.06,0.00,0.0,,,,
1922,03/24/19 03:25:49 PM,11.67,48.06,0.00,0.0,,,,
1923,03/24/19 03:35:49 PM,11.68,48.06,0.00,0.0,,,,
1924,03/24/19 03:45:49 PM,11.68,48.06,0.00,0.0,,,,
1925,03/24/19 03:55:49 PM,11.68,48.06,0.00,0.0,,,,
1926,03/24/19 04:05:49 PM,11.68,48.06,0.00,0.0,,,,
1927,03/24/19 04:15:49 PM,11.68,48.06,0.00,0.0,,,,
1928,03/24/19 04:25:49 PM,11.68,48.09,0.00,0.0,,,,
1929,03/24/19 04:35:49 PM,11.67,48.09,0.00,0.0,,,,
1930,03/24/19 04:45:49 PM,11.67,48.09,0.00,0.0,,,,
1931,03/24/19 04:55:49 PM,11.68,48.13,0.00,0.0,,,,
1932,03/24/19 05:05:49 PM,11.68,48.13,0.00,0.0,,,,
1933,03/24/19 05:15:49 PM,11.68,48.09,0.00,0.0,,,,
1934,03/24/19 05:25:49 PM,11.70,48.09,0.00,0.0,,,,
1935,03/24/19 05:35:49 PM,11.67,48.09,0.00,0.0,,,,
1936,03/24/19 05:45:49 PM,11.68,48.09,0.00,0.0,,,,
1937,03/24/19 05:55:49 PM,11.68,48.06,0.00,0.0,,,,
1938,03/24/19 06:05:49 PM,11.67,48.06,0.00,0.0,,,,
1939,03/24/19 06:15:49 PM,11.67,48.06,0.00,0.0,,,,
1940,03/24/19 06:25:49 PM,11.66,48.06,0.00,0.0,,,,
1941,03/24/19 06:35:49 PM,11.67,48.02,0.00,0.0,,,,
1942,03/24/19 06:45:49 PM,11.66,48.02,0.00,0.0,,,,
1943,03/24/19 06:55:49 PM,11.66,47.98,0.00,0.0,,,,
1944,03/24/19 07:05:49 PM,11.67,47.98,0.00,0.0,,,,
1945,03/24/19 07:15:49 PM,11.66,47.98,0.00,0.0,,,,
1946,03/24/19 07:25:49 PM,11.66,47.95,0.00,0.0,,,,
1947,03/24/19 07:35:49 PM,11.65,47.95,0.00,0.0,,,,
1948,03/24/19 07:45:49 PM,11.65,47.95,0.00,0.0,,,,
1949,03/24/19 07:55:49 PM,11.65,47.95,0.00,0.0,,,,
1950,03/24/19 08:05:49 PM,11.63,47.91,0.00,0.0,,,,
1951,03/24/19 08:15:49 PM,11.62,47.84,0.00,0.0,,,,
1952,03/24/19 08:25:49 PM,11.62,47.80,0.00,0.0,,,,
1953,03/24/19 08:35:49 PM,11.62,47.77,0.00,0.0,,,,
1954,03/24/19 08:45:49 PM,11.61,47.70,0.00,0.0,,,,
1955,03/24/19 08:55:49 PM,11.61,47.66,0.00,0.0,,,,
1956,03/24/19 09:05:49 PM,11.60,47.62,0.00,0.0,,,,
1957,03/24/19 09:15:49 PM,11.60,47.59,0.00,0.0,,,,
1958,03/24/19 09:25:49 PM,11.60,47.59,0.00,0.0,,,,
1959,03/24/19 09:35:49 PM,11.60,47.55,0.00,0.0,,,,
1960,03/24/19 09:45:49 PM,11.60,47.55,0.00,0.0,,,,
1961,03/24/19 09:55:49 PM,11.59,47.52,0.00,0.0,,,,
1962,03/24/19 10:05:49 PM,11.61,47.52,0.00,0.0,,,,
1963,03/24/19 10:15:49 PM,11.61,47.48,0.00,0.0,,,,
1964,03/24/19 10:25:49 PM,11.62,47.48,0.00,0.0,,,,
1965,03/24/19 10:35:49 PM,11.62,47.48,0.00,0.0,,,,
1966,03/24/19 10:45:49 PM,11.64,47.52,0.00,0.0,,,,
1967,03/24/19 10:55:49 PM,11.64,47.52,0.00,0.0,,,,
1968,03/24/19 11:05:49 PM,11.64,47.55,0.00,0.0,,,,
1969,03/24/19 11:15:49 PM,11.65,47.59,0.00,0.0,,,,
1970,03/24/19 11:25:49 PM,11.66,47.59,0.00,0.0,,,,
1971,03/24/19 11:35:49 PM,11.67,47.62,0.00,0.0,,,,
1972,03/24/19 11:45:49 PM,11.67,47.62,0.00,0.0,,,,
1973,03/24/19 11:55:49 PM,11.67,47.62,0.00,0.0,,,,
1974,03/25/19 12:05:49 AM,11.65,47.66,0.00,0.0,,,,
1975,03/25/19 12:15:49 AM,11.67,47.66,0.00,0.0,,,,
1976,03/25/19 12:25:49 AM,11.67,47.66,0.00,0.0,,,,
1977,03/25/19 12:35:49 AM,11.66,47.66,0.00,0.0,,,,
1978,03/25/19 12:45:49 AM,11.67,47.62,0.00,0.0,,,,
1979,03/25/19 12:55:49 AM,11.66,47.62,0.00,0.0,,,,
1980,03/25/19 01:05:49 AM,11.68,47.62,0.00,0.0,,,,
1981,03/25/19 01:15:49 AM,11.66,47.62,0.00,0.0,,,,
1982,03/25/19 01:25:49 AM,11.67,47.62,0.00,0.0,,,,
1983,03/25/19 01:35:49 AM,11.67,47.62,0.00,0.0,,,,
1984,03/25/19 01:45:49 AM,11.68,47.62,0.00,0.0,,,,
1985,03/25/19 01:55:49 AM,11.68,47.59,0.00,0.0,,,,
1986,03/25/19 02:05:49 AM,11.67,47.59,0.00,0.0,,,,
1987,03/25/19 02:15:49 AM,11.66,47.59,0.00,0.0,,,,
1988,03/25/19 02:25:49 AM,11.65,47.59,0.00,0.0,,,,
1989,03/25/19 02:35:49 AM,11.65,47.55,0.00,0.0,,,,
1990,03/25/19 02:45:49 AM,11.65,47.55,0.00,0.0,,,,
1991,03/25/19 02:55:49 AM,11.66,47.55,0.00,0.0,,,,
1992,03/25/19 03:05:49 AM,11.67,47.55,0.00,0.0,,,,
1993,03/25/19 03:15:49 AM,11.66,47.55,0.00,0.0,,,,
1994,03/25/19 03:25:49 AM,11.66,47.55,0.00,0.0,,,,
1995,03/25/19 03:35:49 AM,11.66,47.52,0.00,0.0,,,,
1996,03/25/19 03:45:49 AM,11.66,47.52,0.00,0.0,,,,
1997,03/25/19 03:55:49 AM,11.66,47.48,0.00,0.0,,,,
1998,03/25/19 04:05:49 AM,11.64,47.44,0.00,0.0,,,,
1999,03/25/19 04:15:49 AM,11.65,47.44,0.00,0.0,,,,
2000,03/25/19 04:25:49 AM,11.64,47.41,0.00,0.0,,,,
2001,03/25/19 04:35:49 AM,11.63,47.41,0.00,0.0,,,,
2002,03/25/19 04:45:49 AM,11.65,47.37,0.00,0.0,,,,
2003,03/25/19 04:55:49 AM,11.64,47.37,0.00,0.0,,,,
2004,03/25/19 05:05:49 AM,11.64,47.37,0.00,0.0,,,,
2005,03/25/19 05:15:49 AM,11.63,47.34,0.00,0.0,,,,
2006,03/25/19 05:25:49 AM,11.64,47.34,0.00,0.0,,,,
2007,03/25/19 05:35:49 AM,11.63,47.34,0.00,0.0,,,,
2008,03/25/19 05:45:49 AM,11.65,47.30,0.00,0.0,,,,
2009,03/25/19 05:55:49 AM,11.65,47.34,0.00,0.0,,,,
2010,03/25/19 06:05:49 AM,11.64,47.34,0.00,0.0,,,,
2011,03/25/19 06:15:49 AM,11.64,47.34,0.00,0.0,,,,
2012,03/25/19 06:25:49 AM,11.64,47.34,0.00,0.0,,,,
2013,03/25/19 06:35:49 AM,11.64,47.34,0.00,0.0,,,,
2014,03/25/19 06:45:49 AM,11.64,47.30,0.00,0.0,,,,
2015,03/25/19 06:55:49 AM,11.63,47.30,0.00,0.0,,,,
2016,03/25/19 07:05:49 AM,11.62,47.30,0.00,0.0,,,,
2017,03/25/19 07:15:49 AM,11.62,47.26,0.00,0.0,,,,
2018,03/25/19 07:25:49 AM,11.62,47.26,0.00,0.0,,,,
2019,03/25/19 07:35:49 AM,11.63,47.26,0.00,0.0,,,,
2020,03/25/19 07:45:49 AM,11.62,47.26,0.00,0.0,,,,
2021,03/25/19 07:55:49 AM,11.62,47.26,0.00,0.0,,,,
2022,03/25/19 08:05:49 AM,11.61,47.26,0.00,0.0,,,,
2023,03/25/19 08:15:49 AM,11.62,47.26,0.00,0.0,,,,
2024,03/25/19 08:17:18 AM,,,,,Logged,,,
2025,03/25/19 08:17:24 AM,,,,,,Logged,,
2026,03/25/19 08:17:34 AM,,,,,Logged,,,
2027,03/25/19 08:17:38 AM,,,,,,,Logged,Logged
